sample_idx,formula,reference_native:terminal_status,reference_native:terminal_verified,reference_native:official_hull_status,reference_native:e_above_hull_eV_atom,reference_native:strict_stable,reference_native:meta_stable,reference_native:strict_sun,reference_native:meta_sun,reference_native:verified_strict_sun,reference_native:verified_meta_sun,reference_tau:terminal_status,reference_tau:terminal_verified,reference_tau:official_hull_status,reference_tau:e_above_hull_eV_atom,reference_tau:strict_stable,reference_tau:meta_stable,reference_tau:strict_sun,reference_tau:meta_sun,reference_tau:verified_strict_sun,reference_tau:verified_meta_sun,k4_native:terminal_status,k4_native:terminal_verified,k4_native:official_hull_status,k4_native:e_above_hull_eV_atom,k4_native:strict_stable,k4_native:meta_stable,k4_native:strict_sun,k4_native:meta_sun,k4_native:verified_strict_sun,k4_native:verified_meta_sun,k4_tau:terminal_status,k4_tau:terminal_verified,k4_tau:official_hull_status,k4_tau:e_above_hull_eV_atom,k4_tau:strict_stable,k4_tau:meta_stable,k4_tau:strict_sun,k4_tau:meta_sun,k4_tau:verified_strict_sun,k4_tau:verified_meta_sun,k8_native:terminal_status,k8_native:terminal_verified,k8_native:official_hull_status,k8_native:e_above_hull_eV_atom,k8_native:strict_stable,k8_native:meta_stable,k8_native:strict_sun,k8_native:meta_sun,k8_native:verified_strict_sun,k8_native:verified_meta_sun,k8_tau:terminal_status,k8_tau:terminal_verified,k8_tau:official_hull_status,k8_tau:e_above_hull_eV_atom,k8_tau:strict_stable,k8_tau:meta_stable,k8_tau:strict_sun,k8_tau:meta_sun,k8_tau:verified_strict_sun,k8_tau:verified_meta_sun
0,O8K8Zn4,invalid_terminal,False,known,2.8048793282181395,False,False,False,False,False,False,not_converged,False,known,-0.00443706849511738,True,True,True,True,False,False,invalid_terminal,False,known,1.5804888214737547,False,False,False,False,False,False,not_converged,False,known,0.07988586088720684,False,True,False,True,False,False,generation_failure,False,input_not_reconstructed,,False,False,False,False,False,False,generation_failure,False,input_not_reconstructed,,False,False,False,False,False,False
1,PrPu,verified,True,known,0.29840272792480427,False,False,False,False,False,False,verified,True,known,0.2686700237622066,False,False,False,False,False,False,verified,True,known,0.29840272792480427,False,False,False,False,False,False,verified,True,known,0.2686700237622066,False,False,False,False,False,False,verified,True,known,0.29840272792480427,False,False,False,False,False,False,verified,True,known,0.2686700237622066,False,False,False,False,False,False
2,O4MgZnSr,not_converged,False,known,0.45269377534964494,False,False,False,False,False,False,not_converged,False,known,0.401222541981725,False,False,False,False,False,False,not_converged,False,known,0.3827274591265004,False,False,False,False,False,False,not_converged,False,known,0.23102791612723284,False,False,False,False,False,False,not_converged,False,known,0.3827279359636586,False,False,False,False,False,False,not_converged,False,known,0.22950156038382463,False,False,False,False,False,False
3,O7Cu2Sr2Ba2,not_converged,False,known,0.21973406526340078,False,False,False,False,False,False,not_converged,False,known,0.11345373842013906,False,False,False,False,False,False,invalid_terminal,False,known,4.934425704209934,False,False,False,False,False,False,verified,True,known,0.09591662141574453,False,True,False,True,False,True,invalid_terminal,False,known,3.0547677204300268,False,False,False,False,False,False,not_converged,False,known,0.06943451616061758,False,True,False,True,False,False
4,P4Se8Ag4,not_converged,False,known,4.670370440660401,False,False,False,False,False,False,verified,True,known,0.05263410109130895,False,True,False,True,False,True,not_converged,False,known,4.918289046464844,False,False,False,False,False,False,verified,True,known,0.0923150588854984,False,True,False,True,False,True,not_converged,False,known,2.6287888099536136,False,False,False,False,False,False,verified,True,known,0.06704268950073278,False,True,False,True,False,True
5,O8Cr4Ag4,not_converged,False,known,0.32056847132689104,False,False,False,False,False,False,verified,True,known,0.20602312602049455,False,False,False,False,False,False,invalid_terminal,False,known,1.5265130094433461,False,False,False,False,False,False,not_converged,False,known,0.4230889371777211,False,False,False,False,False,False,not_converged,False,known,0.36237946070677385,False,False,False,False,False,False,not_converged,False,known,0.259439378156725,False,False,False,False,False,False
6,Cu3In3Pr3,not_converged,False,known,0.0835668052969023,False,True,False,True,False,False,not_converged,False,known,0.08468641894436324,False,True,False,True,False,False,not_converged,False,known,0.11474718707180465,False,False,False,False,False,False,not_converged,False,known,-0.0180419479074434,True,True,False,False,False,False,verified,True,known,0.2114654983816191,False,False,False,False,False,False,not_converged,False,known,-0.01807532650851762,True,True,False,False,False,False
7,S8Cu4Ho4,invalid_terminal,False,known,0.9659117974523816,False,False,False,False,False,False,not_converged,False,known,0.03253500835936407,False,True,False,True,False,False,invalid_terminal,False,known,1.0655826844457899,False,False,False,False,False,False,verified,True,known,0.04100029842894415,False,True,False,True,False,True,not_converged,False,known,4.544598988461903,False,False,False,False,False,False,not_converged,False,known,0.022374562192371883,False,True,False,True,False,False
8,Ni4Sn8,invalid_terminal,False,known,5.052023825373942,False,False,False,False,False,False,not_converged,False,known,0.04581159087687148,False,True,False,True,False,False,invalid_terminal,False,known,6.1459187838700355,False,False,False,False,False,False,not_converged,False,known,0.06991713973551406,False,True,False,True,False,False,verified,True,known,0.021305498805338274,False,True,False,True,False,True,not_converged,False,known,0.008060869899088274,False,True,False,True,False,False
9,O8KBa3Bi3,invalid_terminal,False,known,5.4885648477001485,False,False,False,False,False,False,verified,True,known,0.0851343858166036,False,True,False,True,False,True,not_converged,False,known,0.09816396116450399,False,True,False,True,False,False,verified,True,known,0.08325326322749227,False,True,False,True,False,True,invalid_terminal,False,known,4.805286763898879,False,False,False,False,False,False,not_converged,False,known,0.09880292295649618,False,True,False,True,False,False
10,Cu2In2Ce2,verified,True,known,0.5865544437859427,False,False,False,False,False,False,not_converged,False,known,0.08936110729912627,False,True,False,True,False,False,verified,True,known,0.05624428982476104,False,True,False,True,False,True,verified,True,known,0.09264794583062042,False,True,False,True,False,True,not_converged,False,known,0.05777016873101104,False,True,False,True,False,False,not_converged,False,known,0.09301511044243682,False,True,False,True,False,False
11,O2P2As2,verified,True,known,0.33921734262133807,False,False,False,False,False,False,not_converged,False,known,0.18097750116015643,False,False,False,False,False,False,not_converged,False,known,8.435043014770997,False,False,False,False,False,False,not_converged,False,known,0.5014487879338381,False,False,False,False,False,False,verified,True,known,0.5119377749028322,False,False,False,False,False,False,not_converged,False,known,0.32479587960864276,False,False,False,False,False,False
12,CuPd,not_converged,False,known,0.3034191456079105,False,False,False,False,False,False,verified,True,known,-0.008189168906249655,True,True,False,False,False,False,not_converged,False,known,0.3032203045129398,False,False,False,False,False,False,verified,True,known,-0.008190122580566062,True,True,False,False,False,False,not_converged,False,known,-0.007016149497069968,True,True,True,True,False,False,verified,True,known,-0.008190122580566062,True,True,False,False,False,False
13,NaCl,not_converged,False,known,0.029909412986450334,False,True,False,True,False,False,not_converged,False,known,0.028461020118408342,False,True,False,True,False,False,not_converged,False,known,0.02914718878906264,False,True,False,True,False,False,not_converged,False,known,0.028459589606933733,False,True,False,True,False,False,not_converged,False,known,0.02914718878906264,False,True,False,True,False,False,not_converged,False,known,0.028459828025512834,False,True,False,True,False,False
14,O8P2Co2,not_converged,False,known,0.2745642329939786,False,False,False,False,False,False,verified,True,known,0.06342646138753327,False,True,False,True,False,True,invalid_terminal,False,known,1.3103298808821622,False,False,False,False,False,False,not_converged,False,known,0.09152075307454499,False,True,False,True,False,False,not_converged,False,known,0.5118713046797696,False,False,False,False,False,False,verified,True,known,0.07502552526082429,False,True,False,True,False,True
15,Si6Cr2Y,verified,True,known,0.2228267645716695,False,False,False,False,False,False,verified,True,known,0.23452310322523395,False,False,False,False,False,False,invalid_terminal,False,known,2.176985547530654,False,False,False,False,False,False,not_converged,False,known,0.18482236622572223,False,False,False,False,False,False,invalid_terminal,False,known,5.8236897444605855,False,False,False,False,False,False,not_converged,False,known,0.2420685744166402,False,False,False,False,False,False
16,Sb6Yb8,not_converged,False,official_cache_unresolved,,False,False,False,False,False,False,verified,True,official_cache_unresolved,,False,False,False,False,False,False,not_converged,False,official_cache_unresolved,,False,False,False,False,False,False,verified,True,official_cache_unresolved,,False,False,False,False,False,False,verified,True,official_cache_unresolved,,False,False,False,False,False,False,verified,True,official_cache_unresolved,,False,False,False,False,False,False
17,P4Cu4Sr4,invalid_terminal,False,known,2.8539679460359677,False,False,False,False,False,False,verified,True,known,0.27874545381795013,False,False,False,False,False,False,invalid_terminal,False,known,3.661050122244464,False,False,False,False,False,False,not_converged,False,known,0.1024563722444638,False,False,False,False,False,False,invalid_terminal,False,known,2.6839256696535214,False,False,False,False,False,False,not_converged,False,known,0.02754334734212005,False,True,False,False,False,False
18,Li4NTe,not_converged,False,known,0.2896780161254888,False,False,False,False,False,False,not_converged,False,known,0.17006651443176324,False,False,False,False,False,False,not_converged,False,known,0.13419930022888238,False,False,False,False,False,False,not_converged,False,known,0.15744844955139214,False,False,False,False,False,False,verified,True,known,0.4041296629302984,False,False,False,False,False,False,not_converged,False,known,0.11863748115234429,False,False,False,False,False,False
19,O3F9Mn6,invalid_terminal,False,known,1.819688920565171,False,False,False,False,False,False,verified,True,known,0.07266390759520025,False,True,False,True,False,True,not_converged,False,known,0.15374625165037603,False,False,False,False,False,False,not_converged,False,known,0.06591952282957525,False,True,False,True,False,False,invalid_terminal,False,known,1.382994298525376,False,False,False,False,False,False,not_converged,False,known,0.10776913601927252,False,False,False,False,False,False
20,O6NaZnBaOs,not_converged,False,known,0.2487134186420885,False,False,False,False,False,False,not_converged,False,known,0.056028768220945935,False,True,False,True,False,False,not_converged,False,known,0.19106952826122914,False,False,False,False,False,False,not_converged,False,known,0.05571262518505726,False,True,False,True,False,False,verified,True,known,0.21895973364452992,False,False,False,False,False,False,not_converged,False,known,0.055715963045164685,False,True,False,True,False,False
21,YPd3,verified,True,known,0.03349178052612345,False,True,False,True,False,True,verified,True,known,0.0354072353906254,False,True,False,False,False,False,not_converged,False,known,0.03451221204467814,False,True,False,True,False,False,verified,True,known,0.035407712227783605,False,True,False,False,False,False,not_converged,False,known,0.03451221204467814,False,True,False,True,False,False,verified,True,known,0.0354072353906254,False,True,False,False,False,False
22,LiF2Te,not_converged,False,known,0.16816057165527276,False,False,False,False,False,False,not_converged,False,known,0.4710403819885247,False,False,False,False,False,False,not_converged,False,known,0.16816152532958917,False,False,False,False,False,False,not_converged,False,known,0.47087921102905206,False,False,False,False,False,False,not_converged,False,known,0.21742643316650323,False,False,False,False,False,False,not_converged,False,known,0.47104419668579034,False,False,False,False,False,False
23,H8Li8C4,not_converged,False,known,0.3640320299976807,False,False,False,False,False,False,not_converged,False,known,0.29926633824047855,False,False,False,False,False,False,invalid_terminal,False,known,0.3096523283833008,False,False,False,False,False,False,invalid_raw,False,known,,False,False,False,False,False,False,not_converged,False,known,0.4124145506733399,False,False,False,False,False,False,not_converged,False,known,0.2812862395161133,False,False,False,False,False,False
24,O8Ti2Gd4,invalid_terminal,False,known,1.9471980343753472,False,False,False,False,False,False,not_converged,False,known,0.20242130860630425,False,False,False,False,False,False,invalid_terminal,False,known,4.614868284314312,False,False,False,False,False,False,not_converged,False,known,0.17782509431187066,False,False,False,False,False,False,verified,True,known,0.3352557431155816,False,False,False,False,False,False,not_converged,False,known,0.1758500348025933,False,False,False,False,False,False
25,F6S3Y4,invalid_terminal,False,known,7.455197295790358,False,False,False,False,False,False,not_converged,False,known,0.0637611957842541,False,True,False,True,False,False,invalid_terminal,False,known,2.3846611591631603,False,False,False,False,False,False,not_converged,False,known,0.06928249323908808,False,True,False,True,False,False,not_converged,False,known,0.1416258426958752,False,False,False,False,False,False,verified,True,known,0.08451648676936152,False,True,False,True,False,True
26,O6Ba2PrTa,invalid_terminal,False,known,0.3144297415605468,False,False,False,False,False,False,not_converged,False,known,0.01862667149218744,False,True,False,False,False,False,not_converged,False,known,0.112248879133789,False,False,False,False,False,False,verified,True,known,0.01841877049121088,False,True,False,False,False,False,not_converged,False,known,0.1972861105791015,False,False,False,False,False,False,not_converged,False,known,0.018673401533691347,False,True,False,False,False,False
27,Li4Si8Cs4,not_converged,False,known,1.128413808774472,False,False,False,False,False,False,verified,True,known,0.07289994997930593,False,True,False,True,False,True,invalid_terminal,False,known,1.8193677787299163,False,False,False,False,False,False,verified,True,known,0.01467336459112234,False,True,False,True,False,True,invalid_terminal,False,known,4.200594556760311,False,False,False,False,False,False,verified,True,known,0.03217519564580984,False,True,False,True,False,True
28,Li2O12Gd4Ta2,invalid_terminal,False,known,4.9024021884424585,False,False,False,False,False,False,not_converged,False,known,0.021055962703933062,False,True,False,True,False,False,invalid_terminal,False,known,0.24289109911750728,False,False,False,False,False,False,not_converged,False,known,0.021565224788894,False,True,False,True,False,False,not_converged,False,known,0.14733865465949947,False,False,False,False,False,False,not_converged,False,known,0.021490838192214312,False,True,False,True,False,False
29,O8Rb4Mo2,verified,True,known,0.972323851473563,False,False,False,False,False,False,not_converged,False,known,0.07119651306413921,False,True,False,True,False,False,invalid_terminal,False,known,1.715020613558524,False,False,False,False,False,False,verified,True,known,0.3115629719569615,False,False,False,False,False,False,invalid_terminal,False,known,1.5321831272914341,False,False,False,False,False,False,not_converged,False,known,0.03938384521745952,False,True,False,True,False,False
30,Si6Co8Ba4,invalid_terminal,False,known,0.3741596401323788,False,False,False,False,False,False,not_converged,False,known,0.17467004662651942,False,False,False,False,False,False,not_converged,False,known,0.17949611550469324,False,False,False,False,False,False,verified,True,known,0.18250591164727137,False,False,False,False,False,False,invalid_terminal,False,known,0.49059039956231043,False,False,False,False,False,False,not_converged,False,known,0.156356161891412,False,False,False,False,False,False
31,CuPdBi,not_converged,False,known,0.1529327054182943,False,False,False,False,False,False,not_converged,False,known,0.34887844516438804,False,False,False,False,False,False,not_converged,False,known,0.15311008884114585,False,False,False,False,False,False,not_converged,False,known,0.34887892200154624,False,False,False,False,False,False,not_converged,False,known,0.1529198308150228,False,False,False,False,False,False,not_converged,False,known,0.3488417287032064,False,False,False,False,False,False
32,O8NaV2Fe,invalid_terminal,False,known,3.5549320490043126,False,False,False,False,False,False,verified,True,known,0.26270287343668564,False,False,False,False,False,False,not_converged,False,known,8.182036808220621,False,False,False,False,False,False,verified,True,known,0.1986579210441075,False,False,False,False,False,False,invalid_terminal,False,known,3.1204442293326817,False,False,False,False,False,False,not_converged,False,known,0.12537901708292587,False,False,False,False,False,False
33,NaAu2Tl,verified,True,known,0.1274608949479168,False,False,False,False,False,False,verified,True,known,0.09695452249613457,False,True,False,True,False,True,verified,True,known,0.127461371785075,False,False,False,False,False,False,verified,True,known,0.0969442704972332,False,True,False,True,False,True,not_converged,False,known,0.08882802522745781,False,True,False,True,False,False,verified,True,known,0.0969445089158123,False,True,False,True,False,True
34,MgGa3,not_converged,False,known,0.05888999134887696,False,True,False,True,False,False,verified,True,known,0.05014408261169434,False,True,False,False,False,False,not_converged,False,known,0.061633235520019536,False,True,False,True,False,False,verified,True,known,0.050158626145019536,False,True,False,False,False,False,verified,True,known,0.057005054062500005,False,True,False,True,False,True,not_converged,False,known,0.08374894291748047,False,True,False,True,False,False
35,NiGa3Tb,not_converged,False,known,0.01716272727098822,False,True,False,True,False,False,verified,True,known,-0.003286911095710998,True,True,True,True,True,True,not_converged,False,known,0.031540321265128846,False,True,False,True,False,False,verified,True,known,-0.0030971299067461544,True,True,True,True,True,True,verified,True,known,0.025081561957267517,False,True,False,True,False,True,verified,True,known,-0.0030966530695879513,True,True,True,True,True,True
36,O8AlKMo2,invalid_terminal,False,known,1.7271873656583523,False,False,False,False,False,False,verified,True,known,0.009312838680813229,False,True,False,False,False,False,invalid_terminal,False,known,4.18934080041177,False,False,False,False,False,False,verified,True,known,0.009358615048000729,False,True,False,False,False,False,invalid_terminal,False,known,3.6615869704557156,False,False,False,False,False,False,not_converged,False,known,0.010966509945461667,False,True,False,False,False,False
37,C4Mn2Ta2,invalid_terminal,False,known,0.7834762722624404,False,False,False,False,False,False,not_converged,False,known,0.3174194485319717,False,False,False,False,False,False,invalid_terminal,False,known,2.873058715499745,False,False,False,False,False,False,not_converged,False,known,0.2698463589323623,False,False,False,False,False,False,invalid_terminal,False,known,2.864717879928456,False,False,False,False,False,False,not_converged,False,known,0.2611602932585342,False,False,False,False,False,False
38,Co9Y3,invalid_terminal,False,known,0.8877618284931827,False,False,False,False,False,False,not_converged,False,known,-0.007325413633282096,True,True,True,True,False,False,invalid_terminal,False,known,2.94556545932204,False,False,False,False,False,False,not_converged,False,known,-0.0073874024638485025,True,True,True,True,False,False,invalid_terminal,False,known,3.0547440024128605,False,False,False,False,False,False,not_converged,False,known,-0.007333043027813346,True,True,True,True,False,False
39,Si2AsBaTl,verified,True,known,0.2378935004234215,False,False,False,False,False,False,verified,True,known,0.24474994192122423,False,False,False,False,False,False,verified,True,known,0.2195362235069176,False,False,False,False,False,False,verified,True,known,0.13795701513289416,False,False,False,False,False,False,not_converged,False,known,9.944223322963705,False,False,False,False,False,False,verified,True,known,0.1379646445274254,False,False,False,False,False,False
40,O6Sr2InTa,not_converged,False,known,0.12701371577661114,False,False,False,False,False,False,not_converged,False,known,0.05123046306054668,False,True,False,False,False,False,invalid_terminal,False,known,2.3483825054494627,False,False,False,False,False,False,verified,True,known,0.05113509562890606,False,True,False,False,False,False,not_converged,False,known,0.2274728145925291,False,False,False,False,False,False,not_converged,False,known,0.05121949580590801,False,True,False,False,False,False
41,In3Pr3Tl3,invalid_terminal,False,known,8.84382437273397,False,False,False,False,False,False,verified,True,known,0.1065492491377773,False,False,False,False,False,False,invalid_terminal,False,known,0.6227717260970058,False,False,False,False,False,False,verified,True,known,0.02439259096516988,False,True,False,True,False,True,invalid_terminal,False,known,1.3045310835493984,False,False,False,False,False,False,verified,True,known,0.10198424860371968,False,False,False,False,False,False
42,H3N2Br,not_converged,False,known,0.9437741749022077,False,False,False,False,False,False,not_converged,False,known,0.3109120838377546,False,False,False,False,False,False,not_converged,False,known,1.0330957882139753,False,False,False,False,False,False,not_converged,False,known,0.29778475687242256,False,False,False,False,False,False,not_converged,False,known,1.0221561901304792,False,False,False,False,False,False,not_converged,False,known,0.31003518030381905,False,False,False,False,False,False
43,O8Eu4,not_converged,False,known,0.08814791892334028,False,True,False,True,False,False,not_converged,False,known,0.09111193869873091,False,True,False,True,False,False,invalid_terminal,False,known,0.5851247713403325,False,False,False,False,False,False,not_converged,False,known,0.0491483614282231,False,True,False,False,False,False,invalid_terminal,False,known,0.21837500785156294,False,False,False,False,False,False,not_converged,False,known,0.09190921042724653,False,True,False,True,False,False
44,Li2P4FeTe,not_converged,False,known,0.318440696029052,False,False,False,False,False,False,not_converged,False,known,0.27412058952270435,False,False,False,False,False,False,not_converged,False,known,0.24315907600341724,False,False,False,False,False,False,verified,True,known,0.2763068878930657,False,False,False,False,False,False,not_converged,False,known,0.3507268631738274,False,False,False,False,False,False,not_converged,False,known,0.2505371773522942,False,False,False,False,False,False
45,S4Nb2Ag2,not_converged,False,known,0.17609508514444983,False,False,False,False,False,False,verified,True,known,0.2665720748905436,False,False,False,False,False,False,verified,True,known,0.4603791999820963,False,False,False,False,False,False,not_converged,False,known,0.14684446334879553,False,False,False,False,False,False,invalid_terminal,False,known,0.3764510917667643,False,False,False,False,False,False,not_converged,False,known,0.14684923172037756,False,False,False,False,False,False
46,Bi6Th2,not_converged,False,known,7.698618599190674,False,False,False,False,False,False,not_converged,False,known,-0.00453024266723645,True,True,True,True,False,False,invalid_terminal,False,known,0.18986529947753894,False,False,False,False,False,False,verified,True,known,-0.015453151450195435,True,True,True,True,True,True,not_converged,False,known,5.64042396189209,False,False,False,False,False,False,not_converged,False,known,-0.0044620549536134035,True,True,True,True,False,False
47,F6K2YIn,verified,True,known,0.0988370208420788,False,True,False,True,False,True,not_converged,False,known,0.17516625210428582,False,False,False,False,False,False,verified,True,known,0.09244644924784051,False,True,False,True,False,True,not_converged,False,known,0.17500126644754754,False,False,False,False,False,False,not_converged,False,known,0.09970438763285028,False,True,False,True,False,False,not_converged,False,known,0.17513430401468622,False,False,False,False,False,False
48,Li2O8Fe2Rh2,invalid_terminal,False,known,4.768871142340261,False,False,False,False,False,False,not_converged,False,known,0.10266430563982176,False,False,False,False,False,False,invalid_terminal,False,known,0.8229230184083764,False,False,False,False,False,False,not_converged,False,known,0.06611139960344481,False,True,False,True,False,False,invalid_terminal,False,known,2.0142234105592554,False,False,False,False,False,False,not_converged,False,known,0.10264523215349364,False,False,False,False,False,False
49,C2K2Lu2,verified,True,known,0.8121642800253248,False,False,False,False,False,False,verified,True,known,0.5764951439779615,False,False,False,False,False,False,not_converged,False,known,1.0674462052267408,False,False,False,False,False,False,verified,True,known,0.7357053490560865,False,False,False,False,False,False,verified,True,known,0.9497127266805983,False,False,False,False,False,False,verified,True,known,0.5764932366293287,False,False,False,False,False,False
50,N2Mg2S,not_converged,False,known,0.563139417527263,False,False,False,False,False,False,not_converged,False,known,0.5633649615030931,False,False,False,False,False,False,not_converged,False,known,0.5650272158365892,False,False,False,False,False,False,not_converged,False,known,0.48844955241495835,False,False,False,False,False,False,verified,True,known,0.5609621790629076,False,False,False,False,False,False,not_converged,False,known,1.214525201676433,False,False,False,False,False,False
51,B4Rh4Dy2,invalid_terminal,False,known,0.14966768785547124,False,False,False,False,False,False,not_converged,False,known,0.06550116106103765,False,True,False,True,False,False,verified,True,known,0.07060379549096929,False,True,False,True,False,True,not_converged,False,known,-0.0336118264572729,True,True,True,True,False,False,not_converged,False,known,0.034212537251223196,False,True,False,True,False,False,not_converged,False,known,0.0654782728774439,False,True,False,True,False,False
52,Li2O8Mn3Fe,invalid_terminal,False,known,0.17532845717783552,False,False,False,False,False,False,not_converged,False,known,0.09878989440317731,False,True,False,True,False,False,invalid_terminal,False,known,0.6128208277833043,False,False,False,False,False,False,not_converged,False,known,0.09424515944834333,False,True,False,True,False,False,invalid_terminal,False,known,0.8121115801941929,False,False,False,False,False,False,verified,True,known,0.1516906855713902,False,False,False,False,False,False
53,Ge12Hf4,invalid_terminal,False,known,0.17659213478271507,False,False,False,False,False,False,verified,True,known,0.1106322043627932,False,False,False,False,False,False,invalid_terminal,False,known,2.7120752566546633,False,False,False,False,False,False,verified,True,known,0.08762004310791038,False,True,False,True,False,True,invalid_terminal,False,known,2.784044765779419,False,False,False,False,False,False,not_converged,False,known,0.07394101555053734,False,True,False,True,False,False
54,Zn2Sn8Tm2,invalid_terminal,False,known,5.007214227484491,False,False,False,False,False,False,verified,True,known,0.10733548717382213,False,False,False,False,False,False,invalid_terminal,False,known,6.975101152228143,False,False,False,False,False,False,verified,True,known,0.062275329397943224,False,True,False,True,False,True,not_converged,False,known,5.983200708197382,False,False,False,False,False,False,verified,True,known,0.05831781940343639,False,True,False,True,False,True
55,Ni4Sn4Ce4,invalid_terminal,False,known,3.340885312579956,False,False,False,False,False,False,verified,True,known,-0.003081886745605722,True,True,True,True,True,True,not_converged,False,known,0.13059368851074193,False,False,False,False,False,False,verified,True,known,-0.0021873402368166595,True,True,True,True,True,True,not_converged,False,known,0.5257228923071287,False,False,False,False,False,False,not_converged,False,known,0.03400460007080053,False,True,False,True,False,False
56,O6Cl2Ba4Nd2,verified,True,known,0.1450161364791427,False,False,False,False,False,False,verified,True,known,0.0828847316024337,False,True,False,True,False,True,invalid_terminal,False,known,4.41752022774196,False,False,False,False,False,False,verified,True,known,0.2622084048507247,False,False,False,False,False,False,verified,True,known,0.06289953262782433,False,True,False,True,False,True,not_converged,False,known,0.20221990616298058,False,False,False,False,False,False
57,O12Ca4Mn2Bi2,invalid_terminal,False,known,1.0660430173151054,False,False,False,False,False,False,verified,True,known,0.04315483372135542,False,True,False,True,False,True,not_converged,False,known,0.724181769298748,False,False,False,False,False,False,verified,True,known,0.04329645435734175,False,True,False,True,False,True,invalid_terminal,False,known,1.4082862118951835,False,False,False,False,False,False,verified,True,known,0.04347526829166792,False,True,False,True,False,True
58,Sn5U,verified,True,known,0.35562432867635074,False,False,False,False,False,False,not_converged,False,known,0.0751611099873859,False,True,False,True,False,False,verified,True,known,0.07336486441243473,False,True,False,True,False,True,verified,True,known,0.07771266562093082,False,True,False,True,False,True,verified,True,known,0.07336534124959293,False,True,False,True,False,True,verified,True,known,0.07715333563435856,False,True,False,True,False,True
59,Ni4Sn2Au12,not_converged,False,known,2.9342847962057617,False,False,False,False,False,False,verified,True,known,0.13853608557343744,False,False,False,False,False,False,invalid_terminal,False,known,0.41191088148713373,False,False,False,False,False,False,not_converged,False,known,0.16711389013886713,False,False,False,False,False,False,invalid_terminal,False,known,3.2074161667501953,False,False,False,False,False,False,not_converged,False,known,0.0976365704214599,False,True,False,True,False,False
60,N2I2,not_converged,False,known,1.4441797360687252,False,False,False,False,False,False,not_converged,False,known,1.4148320779113766,False,False,False,False,False,False,verified,True,known,1.546260558059692,False,False,False,False,False,False,not_converged,False,known,-0.06067613513183634,True,True,True,True,False,False,verified,True,known,1.6821772679595943,False,False,False,False,False,False,verified,True,known,0.24199148266601522,False,False,False,False,False,False
61,O4Br2Ta2,not_converged,False,known,0.247386028483076,False,False,False,False,False,False,not_converged,False,known,0.10136800022379866,False,False,False,False,False,False,invalid_terminal,False,known,1.6682205698038768,False,False,False,False,False,False,verified,True,known,0.04087929935709944,False,True,False,True,False,True,invalid_terminal,False,known,1.3812084695841502,False,False,False,False,False,False,not_converged,False,known,0.14366440983073225,False,False,False,False,False,False
62,S8Zn2In4,invalid_terminal,False,known,2.102435474381627,False,False,False,False,False,False,verified,True,known,0.002958660111607614,False,True,False,True,False,True,not_converged,False,known,0.20662630079764277,False,False,False,False,False,False,not_converged,False,known,0.05789077757376582,False,True,False,True,False,False,invalid_terminal,False,known,0.8059805679180041,False,False,False,False,False,False,verified,True,known,0.0430258560039416,False,True,False,True,False,True
63,Ge4Ag6Sb8,verified,True,known,0.0780330682416448,False,True,False,True,False,True,verified,True,known,0.10608587509589285,False,False,False,False,False,False,not_converged,False,known,0.09004674202399343,False,True,False,True,False,False,not_converged,False,known,0.10512743240790456,False,False,False,False,False,False,invalid_terminal,False,known,5.023538210453559,False,False,False,False,False,False,not_converged,False,known,0.11699042564826101,False,False,False,False,False,False
64,Li2O8Na3CuLa2,not_converged,False,known,0.11436112246704155,False,False,False,False,False,False,not_converged,False,known,0.16928847155761773,False,False,False,False,False,False,invalid_terminal,False,known,1.6717031749267584,False,False,False,False,False,False,not_converged,False,known,0.12409575305175835,False,False,False,False,False,False,invalid_terminal,False,known,0.32783158145141655,False,False,False,False,False,False,not_converged,False,known,0.15910179934692437,False,False,False,False,False,False
65,Mg5Er,verified,True,known,0.03338184804786959,False,True,False,True,False,True,verified,True,known,0.049839167307513144,False,True,False,True,False,True,verified,True,known,0.30457225293983736,False,False,False,False,False,False,not_converged,False,known,0.050153402994769,False,True,False,True,False,False,verified,True,known,0.3116084620462827,False,False,False,False,False,False,not_converged,False,known,0.049528031061785605,False,True,False,False,False,False
66,Li2Sb2Sm2,verified,True,known,0.05126773024820874,False,True,False,True,False,True,verified,True,known,-0.02625931595540454,True,True,True,True,True,True,not_converged,False,known,7.733878718865152,False,False,False,False,False,False,verified,True,known,-0.026294125067953367,True,True,True,True,True,True,verified,True,known,0.03515969420694898,False,True,False,True,False,True,verified,True,known,-0.026346100318197507,True,True,True,True,True,True
67,Mg8Cu4Ce4,invalid_terminal,False,known,3.0896765126434325,False,False,False,False,False,False,not_converged,False,known,0.08685459034118637,False,True,False,True,False,False,invalid_terminal,False,known,2.569937123223877,False,False,False,False,False,False,verified,True,known,0.09241570369873031,False,True,False,True,False,True,invalid_terminal,False,known,0.07140935794982894,False,True,False,True,False,False,not_converged,False,known,0.09387720958862289,False,True,False,True,False,False
68,Na2K4As2,verified,True,known,0.3236186170350477,False,False,False,False,False,False,verified,True,known,0.029810633636610184,False,True,False,True,False,True,verified,True,known,0.1416146421204969,False,False,False,False,False,False,verified,True,known,-0.004356894515855636,True,True,True,True,True,True,verified,True,known,0.32607051370252815,False,False,False,False,False,False,verified,True,known,-0.004113707565172042,True,True,True,True,True,True
