split,state_id,composition_id,sample_idx,plan_ordinal,milestone,intervention_position,num_atoms,branches,known_returns,direct_valid,known_actions,action_energy_mean,action_energy_std,action_energy_range,cross_continuation_spearman,cross_pair_agreements,cross_pair_comparisons,oxide,sulfide,n13_20
train,eb68d23b7c56d4a7432b845710c7e97847de32876c05dc563d19c7500c5d1a36,38:1|48:1|81:2,106,59,0.8,14,4,8,8,8,8,-2.0834623277187347,0.005436479045062403,0.01260066032409668,,0,0,False,False,False
train,ec13dab1aaa5e86452501ee304b2d1c5c68c93dfd5a5f7f70ad5ea3f520fb042,3:2|8:8|25:3|28:1,146,85,0.8,26,14,8,8,8,8,-7.315946877002716,0.031318979885658925,0.09661054611206055,,0,0,True,False,True
train,ec369ae73d4b8a6de3f9e251a159907c30002b1746c3cbf2aa49d324db6f56b9,34:3|40:1|63:1,75,40,0.6,45,20,8,8,8,8,-7.492025196552277,0.06684750232148146,0.19661808013916016,,0,0,False,False,True
train,ecfd18b0cf1d6962c852b342ed22600b5842d8f3ffd780b16509c47b64396770,9:6|11:3|28:1,108,60,0.6,85,20,8,8,8,8,-4.703668892383575,0.00025938319073768684,0.0008211135864257812,,0,0,False,False,True
train,edd2a706178e478a246ad36212a095d69ad92c997ef067a5d58131214e47bf73,3:2|46:1|80:1,9,0,0.8,18,4,8,8,8,8,-2.7416204810142517,0.000132092109723259,0.00027441978454589844,,0,0,False,False,False
train,edf00f2f0db551f1ef6e2e22facb3851cdbd5e93392d6308aed2989f0896e366,8:4|11:1|16:1|19:1,144,83,0.6,37,14,8,8,8,8,-5.9650155901908875,0.02091692484047205,0.05738496780395508,,0,0,True,True,True
train,eec4b8fb76132cc53d3d83ae36104a5032145f621d34eaec18919a750390a9c9,9:6|37:2|47:1|49:1,90,48,0.6,25,10,8,8,8,8,-4.527854263782501,6.509261129922574e-05,0.00019598007202148438,,0,0,False,False,False
train,f0c1348914dbcc56d5b37355d8332e7430c7dfdd70f3cd6f3a799afe99d4688b,45:2|49:1|57:2,103,58,0.8,10,10,8,8,8,8,-6.154442310333252,0.062428100730861844,0.14522838592529297,,0,0,False,False,False
train,f0c3ac9e0eadd86b8274597bf4c25e8524932ddd6a4236d2f8c2e119c71fd540,17:6|19:1|39:1|55:2,168,102,0.8,10,10,8,8,8,8,-4.533771812915802,0.03957986135620707,0.08193778991699219,,0,0,False,False,False
train,f1727287a27ec6de2f1146e1024880bede651ac7063543fb0936018d86ebf844,51:1|60:1|78:1,64,32,0.8,30,6,8,8,8,8,-6.121267795562744,0.008898820262543225,0.02703571319580078,,0,0,False,False,False
train,f3f1c55a9aaa91ecac25bb5a03e2799b3dad7d4fe49049e7dfdf75e7eabee37f,5:1|8:3|15:1|56:3,123,71,0.8,10,16,8,8,8,8,-6.30265885591507,0.04798181488844848,0.1360335350036621,,0,0,True,False,True
train,f5483be65d91c44e1527a708ab64823c9e3e83d060a67b50b5dbc8e26df80e3b,1:5|6:1|7:2|50:1|53:3,66,34,0.6,25,12,8,8,8,8,-4.716787397861481,0.07716215540036263,0.18116283416748047,,0,0,False,False,False
train,f5cf867045f2030c53a696d5cece94b91e3c104d4a48ad7416abf237083d7c59,26:2|28:1|34:4,187,114,0.8,18,7,8,8,8,8,-5.706835448741913,0.03556476412091117,0.11087846755981445,,0,0,False,False,False
train,f613efdc0d832f233b37444e88ae2bac7f703490dde3f788aed907caa7865c0c,34:3|40:1|63:1,75,40,0.8,30,20,8,8,8,8,-7.510124206542969,0.041250648941963626,0.12072372436523438,,0,0,False,False,True
train,f6576a705b0eff23f1edf0a1cb883902e0f77fcdf8802f1545b1aa25a8c3439e,8:4|30:1|47:2,83,44,0.6,45,14,8,8,8,8,-4.410635471343994,0.07809500143759576,0.23565387725830078,,0,0,True,False,True
train,f68f0948891f4ca309de4ed5f282296830b1574e62920579cb1c43fc959f144c,17:6|47:1|55:2|59:1,29,11,0.6,41,10,8,8,8,8,-4.242266297340393,1.7516465515506446e-05,5.1975250244140625e-05,,0,0,False,False,False
train,f7f58f0fa70fc93988feb1cd8757fa754a4331ade0d885c52fd1927266a74827,3:2|12:1|30:1,113,64,0.8,10,4,8,8,8,8,-1.7977837920188904,0.008427296752523242,0.017436742782592773,,0,0,False,False,False
train,f99631792e2293bc29793a1fa2a8a249898de6720c2892654d3362b75244a274,28:1|32:3|71:1,52,27,0.8,14,10,8,8,8,8,-5.323460102081299,0.01379563899170102,0.030671119689941406,,0,0,False,False,False
train,fa38c2e4d95916fda1084f4e88904e4d7dc93e7a2df3636a1c440b40b1db21ee,8:7|29:2|38:2|59:1|81:1,93,50,0.8,34,13,8,8,8,8,-6.257911324501038,0.03536047819259823,0.10955333709716797,,0,0,True,False,True
train,fb9fad5678a02697386a5a0fd66add982eb256d741102ca2fdd26f6508d88209,17:6|19:3|69:1,39,18,0.6,45,10,8,8,8,8,-4.316972196102142,9.128051931060093e-05,0.00030612945556640625,,0,0,False,False,False
train,fbf623bae616f84bc1437c47e4ef2ebff5b2fd68ba52a617d4259eaa1e8ec0d4,8:6|63:2|65:1|73:1,204,125,0.6,33,10,8,8,8,8,-10.117756962776184,2.435343962439301e-05,7.152557373046875e-05,,0,0,True,False,False
validation,0ceefdeee6d57a62dcbde4c851c253ae91ef16b777bd642d82e4a28536dc5d24,8:12|39:4|58:3,97,20,0.6,45,19,16,16,16,8,-9.24503207206726,0.029333304769936657,0.0941162109375,-0.14285714285714285,13,28,True,False,True
validation,0d73a07dac8b82e35d78fa5710bc8ed9fc50a8ae6d636b075f22ae40b79c5304,27:2|31:1|40:1,100,21,0.8,18,4,16,16,16,8,-6.848080098628998,9.584864267171558e-06,2.5033950805664062e-05,0.8601060779881873,0,0,False,False,False
validation,0d85e8b86fd5b352058342cb43361ec73677e79e26c7fe877f461dcdfb04a2f9,6:1|7:2|8:2|67:2,72,13,0.8,26,7,16,16,16,8,-8.762851238250732,0.11835823020416786,0.37650299072265625,0.6428571428571429,19,25,True,False,False
validation,176c6c171391d6827d84bb213d2288c32c5faa0fc982b7a88213457a9ec157ac,17:1|52:1|60:1,22,3,0.6,13,6,16,16,16,8,-5.314929366111755,0.025280054377802147,0.07474565505981445,-0.21428571428571427,12,27,False,False,False
validation,1bf20618dfad361b27fb5250fdc24708686f9f976b489a179d98b271a9d6db2b,8:1|9:7|26:4,45,8,0.6,45,12,16,16,16,8,-6.735639750957489,0.001960698836003953,0.006167173385620117,-0.19047619047619047,9,22,True,False,False
validation,1de870b472d38cd42a01c2b5309f75a26a381a22a6c9e205a79bef38b86f7aa0,31:3|66:1,13,0,0.8,30,16,16,16,16,8,-3.936509907245636,0.014086153301795742,0.04009556770324707,0.6428571428571429,19,26,False,False,True
validation,288424fc788edacc89a1961ea4ba58962d35b525d5405f6defb453da7a2df4b3,8:3|28:1|59:1,124,26,0.6,57,20,16,16,16,8,-7.451044887304306,0.0001660595645953396,0.0005104541778564453,0.6428571428571429,8,11,True,False,True
validation,292d747fc7c64acdfd5d5d1fc29f4bd5ffe9eeef904e0c7193f0ec442f3f24a9,9:11|40:2|46:1|47:1,85,18,0.6,41,15,16,16,16,8,-6.165401428937912,0.02341516264685066,0.06396913528442383,0.30952380952380953,15,22,False,False,True
validation,2ea20f7d4ac2fcd543c97fc61daa9580fc6ecbbcff27766e2eb96c3f1f525f83,51:3|64:4,76,14,0.8,46,14,16,16,16,8,-10.88919860124588,0.021445694612331808,0.061545372009277344,-0.023809523809523808,12,25,False,False,True
validation,32f0ce6ea98e7fced4585247fccb4afa587c634b37f38dcf50eb6278df4e53bc,31:3|66:1,13,0,0.6,49,16,16,16,16,8,-3.9074204862117767,0.02269338179396619,0.07976174354553223,-0.047619047619047616,14,28,False,False,True
validation,36a1c8fed96ddbddc72ca09a8cc4adca3e3d29d208e20c28e9237404c95a5b9a,11:1|12:1|81:2,107,23,0.8,10,4,16,16,16,8,-2.0008808076381683,9.451377918660331e-06,2.8848648071289062e-05,0.6193235372853323,0,0,False,False,False
validation,39804dc747193febe56bdfaa4631c43787e365d7044266a0ec1e4c9277746090,29:1|33:2|67:1,18,2,0.8,30,8,16,16,16,8,-5.204478085041046,0.028623289190470733,0.08134937286376953,-0.7380952380952381,6,22,False,False,False
validation,41493d4d300fb5a4233cb90c346de025712ce6c11dbb2529070cc39edb7172fc,8:12|39:4|58:3,97,20,0.8,30,19,16,16,16,8,-9.226375043392181,0.01812328706916043,0.0529170036315918,-0.023809523809523808,13,27,True,False,True
validation,455b5f88040f27a85fef15c371b5300f4e8952a3330ab2b47fd41ed0d40825b7,52:1|56:1,114,25,0.8,10,2,16,16,16,8,-4.489823788404465,2.2101993820356318e-07,7.152557373046875e-07,0.06506000486323554,0,0,False,False,False
validation,4b814d6f5407f2be676fa4011238e7a6dc4ebc7e6fa010d9313cf3eeac1c468a,3:1|14:2|58:1,125,27,0.8,42,16,16,16,16,8,-5.082804203033447,0.02094127608789641,0.06412959098815918,-0.2619047619047619,12,28,False,False,True
validation,4fe2b6885486c20a321b779db0a42c9b19f8ca2100f45a5792297eb220ec5350,52:1|56:1,114,25,0.6,9,2,16,16,16,8,-4.425766259431839,2.511188320272076e-07,9.5367431640625e-07,0.6614378277661476,0,0,False,False,False
validation,514ff0f5dda1f5ca30b00da3b905224c83666f47a6bdd9d8658a1545f5f03154,13:3|31:1,80,15,0.8,10,4,16,16,16,8,-3.483145132660866,0.00018434003795153798,0.00047278404235839844,0.0,1,3,False,False,False
validation,5780297e15046d4c6bdd656f4a7c53ca92206700fa03e7d0986d9c2b72c09584,12:1|49:2|52:4,56,10,0.6,33,7,16,16,16,8,-3.4928428679704666,0.011138704615823468,0.03316378593444824,-0.42857142857142855,10,28,False,False,False
validation,583509b01376e15a35f746b0ef9fd64a2dbe25cc0f4b41059c85a089e60b0e87,21:2|29:1|76:1,134,29,0.6,17,4,16,16,16,8,-7.428854703903198,1.3293840274286889e-05,2.6941299438476562e-05,-0.5953661455273146,0,0,False,False,False
validation,59382d0bc05cbc03ca63815c67a9045920f46f0e57de1dd9262f7533e86e5fb5,3:1|14:2|58:1,125,27,0.6,49,16,16,16,16,8,-5.091291397809982,0.014559810887400833,0.047718048095703125,-0.07142857142857142,13,28,False,False,True
validation,5bd03cc7cd9ad787c90e1f09f7341a72bc860b15ab5a0a3d0d861293ab9efbd0,3:4|8:12|26:1|52:3,112,24,0.6,77,20,16,16,16,8,-5.993526965379715,0.013463675648167034,0.046431541442871094,-0.5714285714285714,7,28,True,False,True
validation,6270cc6d1f5fbaa3c823eda91d99751ba837dbe37d9cef601d5778567f9ca6dd,8:6|24:1|42:1|57:2,62,11,0.8,10,10,16,16,16,8,-8.978882610797882,0.00012156540824888957,0.00039768218994140625,-0.5238095238095238,5,18,True,False,False
validation,636c3ae35a7e022664032a56108c8d177afe42a585916aeb8666da52cc8a3d00,8:3|28:1|59:1,124,26,0.8,30,20,16,16,16,8,-7.450660169124603,0.00021154963115553268,0.0006618499755859375,0.5,16,20,True,False,True
validation,659214ff8be9bb28117c924af6be4658e1af2bdc5ae9f47bfe2aa39478040c3d,47:1|68:1|80:2,36,7,0.6,13,4,16,16,16,8,-2.3308649957180023,6.617659203990039e-06,1.3589859008789062e-05,0.5738190417570045,0,0,False,False,False
validation,691a7810f15853514ea0ff00420dd102689a5580defcb1b8633e557d13efb33e,13:3|31:1,80,15,0.6,9,4,16,16,16,8,-3.4823432564735413,0.001109693414792655,0.003119230270385742,0.5,11,16,False,False,False
validation,692c55d6e32b28a68aabed49927683197d60d5af0ca2d519948f04d8093d2225,47:2|64:1|71:1,82,16,0.8,10,4,16,16,16,8,-6.390843391418457,3.9871542424142784e-05,0.00010347366333007812,0.0675737378399486,0,0,False,False,False
validation,7016cd18b978db07f2fed8e4be3429da40442e5c95e9cdf07bfbe8e2028b6755,29:1|33:2|67:1,18,2,0.6,21,8,16,16,16,8,-5.240366518497467,0.0554543378525995,0.16185736656188965,0.14285714285714285,10,13,False,False,False
validation,76fea8f81f98d0bf9feb384289dc54e09afe02e4970c45c5e0a16d0af6456cff,8:6|24:1|42:1|57:2,62,11,0.6,37,10,16,16,16,8,-8.978403747081757,0.00027457156999506263,0.000762939453125,0.3333333333333333,15,21,True,False,False
validation,7988c597eaecf195cfa651054e5507a8f3db70755a4da4727fbc78dde6e29131,8:4|40:1|72:1,27,4,0.6,17,12,16,16,16,8,-10.255933046340942,0.009823403953096015,0.03332042694091797,-0.047619047619047616,9,21,True,False,False
validation,82c716cfa1cfcfeb3e6fb8ac6a38708b6bfd2b1e55b8eee64238304ddde498e3,8:8|32:1|72:3,140,30,0.8,26,12,16,16,16,8,-9.639402687549591,0.027711522619843876,0.07332086563110352,0.2857142857142857,9,13,True,False,False
validation,8a31dd0ba79c7290ec82889c7c80f6cbb9f1ed5788c12e7e46806d1ef2c103e1,8:4|13:1|15:1,86,19,0.6,41,12,16,16,16,8,-7.8958580493927,0.03482831720756259,0.0986635684967041,0.14285714285714285,17,27,True,False,False
validation,8dd9ebb104707345bf9d6ae2208217e8932262f747e37b4a9bbd072d32bd4d6d,8:6|20:2|26:1|51:1,51,9,0.6,73,20,16,16,16,8,-7.140975117683411,0.0061366249838571835,0.013730764389038086,-0.6904761904761905,2,9,True,False,True
validation,96472577f723091e3c0ded979361b780a3255ce38f2c74785cbf1cdd7c9f46bc,38:1|49:3|79:1,84,17,0.8,26,5,16,16,16,8,-3.0594722479581833,0.022672938386579935,0.059155821800231934,0.3333333333333333,14,20,False,False,False
validation,9a4a0f9fcad74fe5a979c22483b1d7ce6b34226c857e036e45bfb2f16db3c9ec,13:2|34:3,28,5,0.8,10,10,16,16,16,8,-4.549805551767349,0.03272113632948915,0.09159445762634277,-0.8333333333333334,4,27,False,False,False
validation,9ebefddff9f4fc1919e3a2c0e5a576521dfd63d56105042566d1c2a823701bd2,8:4|35:1|65:1|83:2,14,1,0.8,18,8,16,16,16,8,-6.628911316394806,6.706386086702116e-05,0.00022292137145996094,-0.21557272714438658,2,11,True,False,False
validation,9f2ac1ebce7488feb62fa0313e49f6a1046beb4ddce237d7fb98c1373c0249c1,8:4|65:1|91:1,128,28,0.6,29,12,16,16,16,8,-9.803845047950745,0.0008929409452166482,0.002673625946044922,-0.23809523809523808,5,9,True,False,False
validation,9f3fdc27faa105c83ed10119abc6cafd5c6be512d49606e7556f81a4ccad0d17,13:2|34:3,28,5,0.6,29,10,16,16,16,8,-4.6531825959682465,0.013844136118216782,0.04652094841003418,-0.2857142857142857,8,25,False,False,False
validation,a0b689a8bfd10503c6b18322d372c3d109d9c77463a02d3b73410afa98091bb1,9:6|19:3|45:1,104,22,0.6,9,10,16,16,16,8,-4.805869966745377,0.0002369223056299015,0.0006349086761474609,-0.3333333333333333,4,11,False,False,False
validation,a2c72aeddf022a2b5cb6726afc42b31e2de960cb6d3859c6ea27ef0634079e30,47:2|64:1|71:1,82,16,0.6,9,4,16,16,16,8,-6.390812784433365,1.0369109826634043e-05,2.4557113647460938e-05,-0.5349286388376011,0,0,False,False,False
validation,a4af453b08ce54ff8c52b810f9b7f264b56ca1e7d780746974e05e6c053f6251,8:6|23:1|26:1|38:1|57:1,67,12,0.6,69,20,16,16,16,8,-8.24066013097763,0.0016664640129145992,0.004639148712158203,-0.40476190476190477,9,26,True,False,True
validation,a57e789708bd6d343999d6918b17d2c736374bb1c1538431e720102e48183c23,38:1|49:3|79:1,84,17,0.6,21,5,16,16,16,8,-3.0766349881887436,0.012851035633958487,0.03237783908843994,0.023809523809523808,4,16,False,False,False
validation,a5b2d5c95b15be6e87fb1a9b4fd357105c819763818b1d9380ad3dbee08c2b8d,8:8|32:1|72:3,140,30,0.6,33,12,16,16,16,8,-9.680508434772491,0.00764729326599092,0.01672506332397461,-0.23809523809523808,2,6,True,False,False
validation,ae33c1c725680745315876f79d003539898589e8754ab11ea086cb9892d45572,8:4|40:1|72:1,27,4,0.8,38,12,16,16,16,8,-10.261193752288818,0.0022015822301539732,0.006928443908691406,0.23809523809523808,12,20,True,False,False
validation,b141154fe11f3a43d1969ed78641b9c5c2c23d9766000ef35c3f1c1f916561ab,11:1|12:1|81:2,107,23,0.6,9,4,16,16,16,8,-2.0008591264486313,2.3733536512125096e-05,5.2928924560546875e-05,0.07288765166106369,0,0,False,False,False
validation,ba97e2de2d27bff93c1990370bffe4719b16b36b7e1ea0fa74e50a5f77da0bd5,50:5|58:3,141,31,0.6,65,16,16,16,16,8,-5.307978868484497,0.01500115454868198,0.041950225830078125,-0.5476190476190477,7,26,False,False,True
validation,c127806d0509a82987846677f6f3f706cd514e7ccf631bf0588e8d252c116622,51:3|64:4,76,14,0.6,37,14,16,16,16,8,-10.928634464740753,0.02429528822679909,0.07319021224975586,0.11904761904761904,5,7,False,False,True
validation,c3b03ced03ccfb9c720c704b7d5cc30eaf730bcae5ec7ddb56ee29d3919127e7,8:6|23:1|26:1|38:1|57:1,67,12,0.8,22,20,16,16,16,8,-8.22709596157074,0.012175366636328603,0.039632320404052734,-0.047619047619047616,13,24,True,False,True
validation,c9067d426c47ca5d18376a3fe4f8f40767d680da99882182239cf9c6d45737e8,8:1|9:7|26:4,45,8,0.8,14,12,16,16,16,8,-6.729843646287918,0.00663131309172496,0.017963409423828125,-0.07142857142857142,11,23,True,False,False
validation,cbd8532dc4afc1f2ffcfb67e0ccd3b0672de9213a6a8c437980316ab0be36079,9:6|19:3|45:1,104,22,0.8,26,10,16,16,16,8,-4.805389761924744,0.00011961866658528925,0.0003285408020019531,0.047619047619047616,5,10,False,False,False
validation,cbe72cf21028c95bbef771187a51637e11252790f3255575cf3a56397ce1d6ac,47:1|68:1|80:2,36,7,0.8,14,4,16,16,16,8,-2.33069808781147,8.955176370511011e-06,2.372264862060547e-05,-0.24392057775486742,0,0,False,False,False
validation,ceb8d4eb78e261d145ebcff641459be8973ef695e655886036d9e1bd47891721,8:6|20:2|26:1|51:1,51,9,0.8,50,20,16,16,16,8,-7.141136646270752,0.005713844981475876,0.014203071594238281,0.38095238095238093,12,14,True,False,True
validation,d2c13b8ec4860fd596414e305c9cc5990fdf00569728e2ddb2d93f09f1ff437a,8:4|13:1|15:1,86,19,0.8,30,12,16,16,16,8,-7.869036614894867,0.06429726712070517,0.1821134090423584,0.09523809523809523,16,28,True,False,False
validation,dabdf46ac448a04a2d60e3e56897871694d3eae04a4c9818c5b7464cda8fda1f,9:11|40:2|46:1|47:1,85,18,0.8,30,15,16,16,16,8,-6.1296566426754,0.021196835044523594,0.0747520923614502,-0.11904761904761904,13,28,False,False,True
validation,dd9675466bfda29dfcae6f957550df1e632288ffd3135df4ab9c9453a67e0ee8,50:5|58:3,141,31,0.8,30,16,16,16,16,8,-5.294712603092194,0.018560692733465424,0.06842231750488281,0.14285714285714285,14,26,False,False,True
validation,dde6f54de40f6a7f56d0f76cfbae918153eae94f383d5d7ddb90b2e78780aaf3,17:1|52:1|60:1,22,3,0.8,22,6,16,16,16,8,-5.303024739027023,0.03814294655691777,0.13140487670898438,-0.14371515142959107,8,22,False,False,False
validation,df48dae3f1ea010dd9187a57db8fbeb5f59c30ddbfd96c0cf75a23a437de5f35,8:4|35:1|65:1|83:2,14,1,0.6,25,8,16,16,16,8,-6.628903150558472,0.00012080795505001802,0.0003750324249267578,-0.16970008634792816,5,8,True,False,False
validation,e25b511bdc2d8d452d0ea8a99ca8c6444cbae5c7e0f9d5bb8e4f943507127540,3:4|8:12|26:1|52:3,112,24,0.8,50,20,16,16,16,8,-6.013660341501236,0.01765325719927091,0.05846810340881348,-0.19047619047619047,12,28,True,False,True
validation,e3fcc29d979fbdb71d21d5b0ad36c0da0a5508d18e966e4013a6c2b0c8068884,12:1|49:2|52:4,56,10,0.8,18,7,16,16,16,8,-3.5161719024181366,0.004566176847641074,0.013154029846191406,-0.6904761904761905,6,25,False,False,False
validation,e5f89fc3e08723d361e5c3d4d3c68ef5b6bf886588af7a35a89b8bc6268b1db9,27:2|31:1|40:1,100,21,0.6,13,4,16,16,16,8,-6.84811145067215,3.670886467401779e-05,8.535385131835938e-05,0.5622389136812459,0,0,False,False,False
validation,f24df6770735f14fa4a9868f9f190387feb5393553b05463609d59bf44471e8b,6:1|7:2|8:2|67:2,72,13,0.6,33,7,16,16,16,8,-8.826248407363892,0.10105311126929292,0.26390981674194336,-0.05988131309566294,11,21,True,False,False
validation,f49c812b1d538865fba00b29a92df9995f460aecce65bac65e0c328c541977be,33:4|63:3,33,6,0.8,30,14,16,16,16,8,-8.045431286096573,0.02302620029393785,0.06812238693237305,0.11904761904761904,15,28,False,False,True
validation,f621468d982e0ebfadad3b12e1bae36062fc53d89c23fa8d3b5ffa8426e0fe66,8:4|65:1|91:1,128,28,0.8,30,12,16,16,16,8,-9.802680313587189,0.000625416149181671,0.0013928413391113281,0.09523809523809523,4,7,True,False,False
validation,f681cdb2da0922ee230cfed2a15c4e494f228f385b5254eb7c1e5f764ac62d8b,21:2|29:1|76:1,134,29,0.8,18,4,16,16,16,8,-7.428898930549622,5.910184505577345e-06,2.3603439331054688e-05,-0.3092895668566356,0,0,False,False,False
validation,fea1bbc323261a37d77ddc9cc75bc00fdf155ce5ea47f9d687e8db0957ddb5eb,33:4|63:3,33,6,0.6,53,14,16,16,16,8,-8.034197837114334,0.03320223554986965,0.08907222747802734,0.8095238095238095,23,28,False,False,True
