method,endpoint,sample_idx,comp_valid,Struct_valid,SUN,MSUN,terminal_verified,terminal_status,terminal_energy_eV_atom,hull_energy_eV_atom,energy_above_hull_eV_atom
B0_D2,native,1168,1,1,0,0,0,not_converged,0.6453104019165039,-6.975403875555555,7.620714277472059
B0_D2,native,1169,1,0,0,0,0,invalid_raw,,-4.3705370659375,
B0_D2,native,1170,0,0,0,0,0,invalid_raw,,-6.627709356333334,
B0_D2,native,1171,1,1,0,0,0,not_converged,-5.657011032104492,-5.798954658750001,0.1419436266455092
B0_D2,native,1172,1,1,0,0,0,not_converged,-6.942402362823486,-7.6632517827500015,0.7208494199265152
B0_D2,native,1173,1,0,0,0,0,invalid_raw,,-6.347517322532045,
B0_D2,native,1174,0,0,0,0,0,invalid_raw,,-7.810987893777778,
B0_D2,native,1175,1,0,0,0,0,invalid_raw,,-7.159469123333333,
B0_D2,native,1176,1,0,0,0,0,invalid_raw,,,
B0_D2,native,1177,1,0,0,0,0,invalid_raw,,-7.014487173999997,
B0_D2,native,1178,1,1,0,0,0,not_converged,-1.3438408374786377,-2.767568409358974,1.4237275718803364
B0_D2,native,1179,1,1,0,1,0,not_converged,-5.121795177459717,-5.197016557121214,0.07522137966149689
B0_D2,native,1180,1,0,0,0,0,invalid_raw,,-4.8757086875640905,
B0_D2,native,1181,1,0,0,0,0,invalid_raw,,-6.440790730833333,
B0_D2,native,1182,1,0,0,0,0,invalid_raw,,,
B0_D2,native,1183,1,0,0,0,0,invalid_raw,,-8.5724906125,
B0_D2,native,1184,1,0,0,0,0,invalid_raw,,-2.990478318,
B0_D2,native,1185,0,0,0,0,0,generation_failure,,,
B0_D2,native,1186,1,1,0,1,0,not_converged,-7.526169776916504,-7.6180084665624985,0.09183868964599462
B0_D2,native,1187,1,0,0,0,0,invalid_raw,,-4.4132147106250015,
B0_D2,native,1188,1,0,0,0,0,invalid_raw,,-7.557986012214286,
B0_D2,native,1189,0,0,0,0,0,invalid_raw,,-5.75735764095238,
B0_D2,native,1190,0,0,0,0,0,generation_failure,,,
B0_D2,native,1191,1,1,0,1,1,verified,-4.603813171386719,-4.64604289625,0.04222972486328125
B0_D2,native,1192,1,1,0,0,1,verified,-5.574461936950684,-5.688423213,0.1139612760493165
B0_D2,native,1193,1,0,0,0,0,invalid_raw,,-7.253974938333334,
B0_D2,native,1194,0,0,0,0,0,invalid_raw,,-8.367905796333329,
B0_D2,native,1195,1,1,0,1,1,verified,-4.109341144561768,-4.196917323125,0.08757617856323208
B0_D2,native,1196,1,0,0,0,0,invalid_raw,,-2.43111766,
B0_D2,native,1197,1,0,0,0,0,invalid_raw,,-3.3116867870833335,
B0_D2,native,1198,1,0,0,0,0,invalid_raw,,-8.174820348157901,
B0_D2,native,1199,1,1,0,0,1,verified,-5.02353572845459,-5.546787611472224,0.5232518830176343
B0_D2,tau800,0,1,1,0,1,1,verified,-3.9532580375671387,-4.009571855,0.056313817432861235
B0_D2,tau800,1,0,1,0,1,0,not_converged,-5.424437522888184,-5.484713445875,0.06027592298681661
B0_D2,tau800,2,1,1,0,0,0,not_converged,-7.9610748291015625,-8.10237906,0.14130423089843802
B0_D2,tau800,3,1,1,0,0,0,not_converged,-5.354172706604004,-5.502003777666669,0.14783107106266513
B0_D2,tau800,4,1,1,0,0,0,not_converged,-5.100106239318848,-5.1133663415625,0.013260102243652483
B0_D2,tau800,5,1,1,0,0,0,not_converged,-4.987277984619141,-4.94716338,-0.040114604619140515
B0_D2,tau800,6,1,1,0,1,0,not_converged,-6.643661975860596,-6.6907331475,0.047071171639403886
B0_D2,tau800,7,1,1,1,1,0,not_converged,-7.991480350494385,-7.983832712916669,-0.0076476375777154715
B0_D2,tau800,8,1,1,0,0,0,not_converged,-7.430568218231201,-7.544244481600023,0.11367626336882175
B0_D2,tau800,9,1,1,0,1,1,verified,-3.660099744796753,-3.674296835,0.014197090203246887
B0_D2,tau800,10,0,0,0,0,0,generation_failure,,,
B0_D2,tau800,11,1,1,0,0,0,not_converged,-6.184480667114258,-6.32724859,0.14276792288574214
B0_D2,tau800,12,1,1,0,0,1,verified,-7.1307759284973145,-7.231575101875001,0.10079917337768673
B0_D2,tau800,13,1,1,0,1,0,not_converged,-5.394193649291992,-5.422083512500001,0.027889863208009125
B0_D2,tau800,14,1,1,0,0,0,not_converged,-7.97503662109375,-8.181623782678573,0.2065871615848227
B0_D2,tau800,15,1,1,0,0,1,verified,-4.005753517150879,-4.015411599782609,0.009658082631729847
B0_D2,tau800,16,1,1,0,1,1,verified,-5.908238410949707,-6.0005053638999994,0.09226695295029241
B0_D2,tau800,17,1,1,0,0,0,not_converged,-4.929022789001465,-5.469683520375,0.540660731373535
B0_D2,tau800,18,1,1,0,0,0,not_converged,-8.052998542785645,-8.166425333333333,0.11342679054768823
B0_D2,tau800,19,1,1,0,0,1,verified,-4.644990921020508,-4.605035153,-0.0399557680205076
B0_D2,tau800,20,0,1,0,0,0,not_converged,-3.3075103759765625,-3.4543984520833377,0.14688807610677523
B0_D2,tau800,21,0,1,0,1,0,not_converged,-7.338744640350342,-7.4114072349999995,0.07266259464965774
B0_D2,tau800,22,1,1,0,0,0,not_converged,-3.2229156494140625,-3.3465349425277786,0.12361929311371611
B0_D2,tau800,23,1,1,1,1,0,not_converged,-8.571062088012695,-8.534775392125006,-0.03628669588768929
B0_D2,tau800,24,1,1,0,1,1,verified,-6.311384677886963,-6.401275155714295,0.08989047782733195
B0_D2,tau800,25,1,1,0,1,0,not_converged,-5.952380180358887,-6.030186345714284,0.07780616535539764
B0_D2,tau800,26,1,1,1,1,0,not_converged,-4.065589904785156,-4.065101285,-0.0004886197851563523
B0_D2,tau800,27,1,1,0,0,0,not_converged,-8.260655403137207,-8.277995374,0.017339970862792597
B0_D2,tau800,28,1,1,0,1,0,not_converged,-8.5077543258667,-8.57344580767046,0.06569148180376061
B0_D2,tau800,29,1,1,0,1,0,not_converged,-7.125628471374512,-7.12852853,0.0029000586254879224
B0_D2,tau800,30,1,1,1,1,1,verified,-4.070284843444824,-3.8562598855555557,-0.21402495788926856
B0_D2,tau800,31,1,1,0,0,0,not_converged,-8.183503150939941,-8.350202123333334,0.1666989723933927
B0_D2,tau800,32,1,1,0,0,1,verified,-5.784942626953125,-6.198551154940477,0.4136085279873516
B0_D2,tau800,33,0,1,0,0,1,verified,-3.1153202056884766,-3.2407750545000003,0.1254548488115237
B0_D2,tau800,34,0,1,0,0,0,not_converged,-4.374640941619873,-4.497636578833335,0.12299563721346196
B0_D2,tau800,35,1,1,0,0,0,not_converged,-8.031211853027344,-8.14310139134375,0.11188953831640625
B0_D2,tau800,36,1,1,0,1,1,verified,-8.697607040405273,-8.724391128,0.02678408759472717
B0_D2,tau800,37,1,1,0,1,0,not_converged,-1.898561954498291,-1.952378300000003,0.05381634550171199
B0_D2,tau800,38,1,1,1,1,1,verified,-4.714600086212158,-4.709098998333333,-0.005501087878824862
B0_D2,tau800,39,1,1,0,0,0,not_converged,-5.755756378173828,-5.915836890166664,0.16008051199283546
B0_D2,tau800,40,0,1,0,0,0,not_converged,-3.6623694896698,-3.802641151785714,0.14027166211591435
B0_D2,tau800,41,1,1,0,1,1,verified,-1.9197880029678345,-1.9542531603125,0.03446515734466549
B0_D2,tau800,42,1,1,0,0,0,not_converged,-6.228044033050537,-6.512465919583322,0.284421886532785
B0_D2,tau800,43,1,1,0,0,0,not_converged,-5.710778713226318,-5.850719717335528,0.1399410041092093
B0_D2,tau800,44,1,1,0,1,0,not_converged,-3.813537359237671,-3.8430903599999997,0.029553000762328807
B0_D2,tau800,45,1,1,0,0,1,verified,-4.4800310134887695,-4.496251316499999,0.01622030301122912
B0_D2,tau800,46,1,1,0,1,0,not_converged,-5.423694133758545,-5.469567920625,0.045873786866454935
B0_D2,tau800,47,1,1,0,0,0,not_converged,-6.4326558113098145,-6.545346556145834,0.11269074483601926
B0_D2,tau800,48,1,1,0,0,1,verified,-4.6401214599609375,-4.763740613333333,0.12361915337239537
B0_D2,tau800,49,1,1,0,0,0,not_converged,-7.419771194458008,-7.562665890961545,0.1428946965035376
B0_D2,tau800,50,1,1,0,0,1,verified,-2.4655637741088867,,
B0_D2,tau800,51,0,1,1,1,0,not_converged,-5.761857032775879,-5.630959203772728,-0.1308978290031506
B0_D2,tau800,52,1,1,0,1,0,not_converged,-5.316658973693848,-5.38968762125,0.07302864755615257
B0_D2,tau800,53,1,1,0,0,0,not_converged,-7.840471267700195,-7.945187599499943,0.10471633179974749
B0_D2,tau800,54,1,1,0,1,0,not_converged,-4.326892852783203,-4.403268771363637,0.07637591858043358
B0_D2,tau800,55,0,1,0,0,0,not_converged,-3.984506130218506,-4.385677031632107,0.4011709014136011
B0_D2,tau800,56,1,1,0,1,1,verified,-6.637319087982178,-6.638178890405793,0.0008598024236148305
B0_D2,tau800,57,1,1,0,1,1,verified,-3.4632511138916016,-3.5378374575,0.07458634360839822
B0_D2,tau800,58,1,1,0,0,1,verified,-3.8458828926086426,-4.18185644125,0.3359735486413573
B0_D2,tau800,59,1,1,0,1,0,not_converged,-6.259536266326904,-6.3229868864285725,0.06345062010166824
B0_D2,tau800,60,1,1,0,0,0,not_converged,-5.070218563079834,-5.191991573968254,0.12177301088842007
B0_D2,tau800,61,1,1,0,1,1,verified,-3.972947120666504,-4.038829385555556,0.06588226488905224
B0_D2,tau800,62,1,1,0,0,0,not_converged,-6.801547527313232,-6.903119146406251,0.10157161909301848
B0_D2,tau800,63,1,1,0,1,0,not_converged,-2.5116209983825684,-2.5408712575,0.02925025911743173
B0_D2,tau800,64,1,1,0,0,1,verified,-5.653151988983154,-5.7862076692499995,0.13305568026684522
B0_D2,tau800,65,1,1,0,0,0,not_converged,-8.481178283691406,-8.734052461000001,0.25287417730859474
B0_D2,tau800,66,1,1,0,0,1,verified,-8.937822341918945,-9.018776336000009,0.08095399408106374
B0_D2,tau800,67,1,1,0,0,0,not_converged,-6.752369403839111,-6.857098430624999,0.10472902678588802
B0_D2,tau800,68,1,1,0,0,0,not_converged,-6.288201332092285,-6.4088391155,0.12063778340771503
B0_D2,tau800,69,1,1,0,0,0,not_converged,-4.8113179206848145,,
B0_D2,tau800,70,1,1,0,0,0,not_converged,-6.422711372375488,-6.724726695277777,0.30201532290228883
B0_D2,tau800,71,1,1,0,1,1,verified,-6.10854959487915,-6.133645338717951,0.025095743838800644
B0_D2,tau800,72,1,1,0,1,0,not_converged,-2.185547351837158,-2.209365664125,0.023818312287841703
B0_D2,tau800,73,1,1,0,0,0,not_converged,-6.056612014770508,-6.14896511,0.09235309522949198
B0_D2,tau800,74,0,0,0,0,0,generation_failure,,,
B0_D2,tau800,75,1,1,0,0,0,not_converged,-6.829690933227539,-6.86948376,0.03979282677246054
B0_D2,tau800,76,1,1,0,1,0,not_converged,-9.243948936462402,-9.3180580075,0.07410907103759712
B0_D2,tau800,77,1,1,0,0,0,not_converged,-7.3683180809021,-7.40158500625,0.033266925347900766
B0_D2,tau800,78,1,1,0,1,0,not_converged,-5.764108657836914,-5.773086189999989,0.008977532163075175
B0_D2,tau800,79,1,1,0,0,1,verified,-7.870935916900635,-7.878894665999999,0.007958749099364226
B0_D2,tau800,80,1,1,0,1,0,not_converged,-3.4678845405578613,-3.493545871428571,0.025661330870709875
B0_D2,tau800,81,1,1,0,1,0,not_converged,-4.215307712554932,-4.2673970042499985,0.05208929169506682
B0_D2,tau800,82,1,1,0,0,1,verified,-8.158041954040527,-8.485476243249995,0.32743428920946727
B0_D2,tau800,83,1,1,0,0,1,verified,-3.780590295791626,,
B0_D2,tau800,84,1,1,0,0,0,not_converged,-5.905956745147705,,
B0_D2,tau800,85,1,1,0,1,1,verified,-3.9561469554901123,-4.051094681666666,0.09494772617655389
B0_D2,tau800,86,1,1,1,1,0,not_converged,-6.786814212799072,-6.780431213666667,-0.006382999132405587
B0_D2,tau800,87,1,1,0,1,0,not_converged,-6.376219272613525,-6.421737205,0.045517932386474946
B0_D2,tau800,88,1,1,0,1,0,not_converged,-5.823345184326172,-5.871281581470582,0.04793639714440978
B0_D2,tau800,89,1,1,0,1,1,verified,-3.6308212280273438,-3.632177217777778,0.0013559897504342722
B0_D2,tau800,90,1,1,0,0,0,not_converged,-8.950957298278809,-9.1413639178125,0.1904066195336913
B0_D2,tau800,91,1,1,0,1,1,verified,-4.916313648223877,-4.958693060937501,0.042379412713623665
B0_D2,tau800,92,1,1,0,0,0,not_converged,-7.088761329650879,-7.1039437025,0.015182372849120718
B0_D2,tau800,93,1,1,1,1,1,verified,-2.920604705810547,-2.8910942266666666,-0.029510479143880275
B0_D2,tau800,94,1,1,0,1,0,not_converged,-7.951924800872803,-8.04555525951924,0.09363045864643738
B0_D2,tau800,95,0,1,0,1,0,not_converged,-5.977613925933838,-6.072915362631578,0.09530143669774027
B0_D2,tau800,96,1,1,0,1,0,not_converged,-3.696812868118286,-3.789418821519097,0.09260595340081101
B0_D2,tau800,97,0,1,0,1,0,not_converged,-7.842345237731934,-7.940270319230763,0.09792508149882906
B0_D2,tau800,98,1,1,0,0,0,not_converged,-10.4373779296875,-10.636418313333335,0.1990403836458352
B0_D2,tau800,99,1,1,0,0,0,not_converged,-2.8466756343841553,-3.1105685842578126,0.2638929498736573
B0_D2,tau800,100,1,1,0,0,0,not_converged,-5.860659122467041,-6.005723295,0.1450641725329591
B0_D2,tau800,101,1,1,1,1,1,verified,-4.374728679656982,-4.3734802209999994,-0.0012484586569829759
B0_D2,tau800,102,1,1,1,1,1,verified,-3.7896242141723633,-3.788776815,-0.0008473991723634278
B0_D2,tau800,103,1,1,0,1,0,not_converged,-7.572266101837158,-7.65935502575,0.08708892391284184
B0_D2,tau800,104,1,1,0,1,0,not_converged,-4.5135369300842285,-4.535984331029412,0.022447400945183382
B0_D2,tau800,105,1,1,0,0,0,not_converged,-7.378242492675781,-7.440291984583329,0.062049491907547605
B0_D2,tau800,106,1,1,0,1,0,not_converged,-8.07740306854248,-8.085020394267245,0.007617325724764257
B0_D2,tau800,107,0,1,0,0,1,verified,-4.362234115600586,-4.486865391999999,0.12463127639941263
B0_D2,tau800,108,1,1,0,0,0,not_converged,-6.146425724029541,-6.328540503,0.18211477897045913
B0_D2,tau800,109,1,1,0,0,0,not_converged,-7.589395999908447,-7.745318409999998,0.1559224100915504
B0_D2,tau800,110,1,1,0,0,0,not_converged,-7.109420299530029,-7.29170594982143,0.18228565029140054
B0_D2,tau800,111,1,1,1,1,1,verified,-2.8935434818267822,-2.861575609903846,-0.031967871922936375
B0_D2,tau800,112,1,1,0,1,0,not_converged,-8.318785667419434,-8.380616457222251,0.06183078980281742
B0_D2,tau800,113,1,1,1,1,1,verified,-8.854470252990723,-8.764925864999999,-0.08954438799072406
B0_D2,tau800,114,1,1,0,1,0,not_converged,-8.691550254821777,-8.775034656093752,0.0834844012719742
B0_D2,tau800,115,0,1,0,0,0,not_converged,-8.19223403930664,-8.3743801625,0.182146123193359
B0_D2,tau800,116,0,1,0,0,0,not_converged,-3.269559144973755,-3.479068619375,0.20950947440124512
B0_D2,tau800,117,1,1,0,0,0,not_converged,-7.387047290802002,-7.740286122500001,0.35323883169799863
B0_D2,tau800,118,1,1,0,0,0,not_converged,-9.258353233337402,-9.849365099916671,0.5910118665792687
B0_D2,tau800,119,1,1,0,0,0,not_converged,-8.01673412322998,-8.289726508000001,0.27299238477002064
B0_D2,tau800,120,1,1,0,1,1,verified,-3.5464558601379395,-3.5660005975000004,0.01954473736206097
B0_D2,tau800,121,1,1,0,1,0,not_converged,-6.060414791107178,-6.086105460714286,0.02569066960710842
B0_D2,tau800,122,1,1,0,1,0,not_converged,-5.9169769287109375,-5.940439314444447,0.02346238573350945
B0_D2,tau800,123,1,1,1,1,0,not_converged,-6.882958889007568,-6.834619367222224,-0.048339521785344175
B0_D2,tau800,124,1,1,0,0,0,not_converged,-7.164656639099121,-7.3775944704375025,0.2129378313383814
B0_D2,tau800,125,1,1,0,1,0,not_converged,-6.306995868682861,-6.398109526666665,0.09111365798380344
B0_D2,tau800,126,1,1,0,0,1,verified,-5.8617329597473145,-5.879291711666667,0.017558751919352744
B0_D2,tau800,127,1,1,0,0,0,not_converged,-3.9424965381622314,-4.1208782742415355,0.17838173607930408
B0_D2,tau800,128,0,1,0,1,1,verified,-8.463820457458496,-8.499263851666667,0.035443394208170886
B0_D2,tau800,129,1,1,0,1,0,not_converged,-5.509424209594727,-5.6093164792307695,0.09989226963604292
B0_D2,tau800,130,1,1,0,0,1,verified,-1.9214447736740112,-1.944070708125,0.022625934450988705
B0_D2,tau800,131,1,1,0,1,1,verified,-5.220519065856934,-5.27874586025,0.05822679439306633
B0_D2,tau800,132,1,1,0,1,0,not_converged,-4.248847007751465,-4.341222944242425,0.09237593649095999
B0_D2,tau800,133,0,1,0,0,1,verified,-8.039913177490234,-8.283025118076925,0.24311194058669017
B0_D2,tau800,134,1,1,0,1,0,not_converged,-3.591381788253784,-3.690115826608392,0.09873403835460781
B0_D2,tau800,135,1,1,0,0,1,verified,-7.337752819061279,-7.4101133275,0.0723605084387211
B0_D2,tau800,136,1,1,0,0,0,not_converged,-8.96511173248291,-9.086374506015627,0.12126277353271675
B0_D2,tau800,137,1,1,1,1,1,verified,-3.3297290802001953,-3.3255577897222226,-0.004171290477972711
B0_D2,tau800,138,1,1,0,0,1,verified,-5.867227077484131,-5.985514178847229,0.11828710136309795
B0_D2,tau800,139,1,1,0,0,0,not_converged,-6.762190818786621,-6.926639417500001,0.16444859871337947
B0_D2,tau800,140,0,1,0,1,1,verified,-4.954436779022217,-4.989444045,0.03500726597778314
B0_D2,tau800,141,0,1,0,0,0,not_converged,-5.32435417175293,-5.5482818012857145,0.22392762953278478
B0_D2,tau800,142,1,1,0,0,1,verified,-8.379246711730957,-8.562077407569447,0.18283069583849
B0_D2,tau800,143,1,1,0,0,0,not_converged,-7.505339622497559,-7.708868977374998,0.20352935487743906
B0_D2,tau800,144,1,1,0,1,0,not_converged,-6.251059532165527,-6.331120033999999,0.08006050183447133
B0_D2,tau800,145,1,1,0,0,1,verified,-5.678614139556885,-5.909151107187499,0.2305369676306146
B0_D2,tau800,146,1,1,0,0,1,verified,-5.764929294586182,-5.872545882,0.10761658741381819
B0_D2,tau800,147,1,1,0,0,1,verified,-6.3074798583984375,-6.385504746666666,0.07802488826822884
B0_D2,tau800,148,0,1,0,1,1,verified,-5.156270980834961,-5.179524520208334,0.023253539373373044
B0_D2,tau800,149,1,1,0,1,1,verified,-4.137684345245361,-4.195074619591839,0.05739027434647781
B0_D2,tau800,150,1,1,0,1,0,not_converged,-4.412222385406494,-4.478896110999999,0.06667372559350504
B0_D2,tau800,151,1,1,0,1,0,not_converged,-7.339313507080078,-7.350469881111111,0.011156374031032534
B0_D2,tau800,152,1,1,0,1,1,verified,-3.7980191707611084,-3.8489445024999998,0.050925331738891355
B0_D2,tau800,153,1,1,1,1,1,verified,-3.644510269165039,-3.610415597000003,-0.034094672165036144
B0_D2,tau800,154,1,1,0,0,0,not_converged,-5.813199520111084,-6.055091405,0.24189188488891578
B0_D2,tau800,155,0,1,0,0,1,verified,-3.962864398956299,-4.074633725833333,0.11176932687703456
B0_D2,tau800,156,1,1,0,0,1,verified,-8.721790313720703,-8.853172124999999,0.1313818112792955
B0_D2,tau800,157,0,1,0,1,1,verified,-6.933791160583496,-7.023488505624993,0.08969734504149685
B0_D2,tau800,158,1,1,0,0,0,not_converged,-7.008810043334961,-6.9884091150000005,-0.020400928334960433
B0_D2,tau800,159,1,1,0,1,1,verified,-4.565335273742676,-4.630558908749999,0.06522363500732364
B0_D2,tau800,160,0,1,0,0,0,not_converged,-5.427134990692139,-5.7183457926315775,0.2912108019394388
B0_D2,tau800,161,1,1,0,0,0,not_converged,-7.000387668609619,-7.263837138888889,0.26344947027927024
B0_D2,tau800,162,1,1,0,1,1,verified,-5.142608642578125,-5.172278064375,0.02966942179687493
B0_D2,tau800,163,1,1,0,0,1,verified,-7.040356636047363,-7.1564276412500005,0.11607100520263725
B0_D2,tau800,164,1,1,0,1,0,not_converged,-5.526412487030029,-5.5955588206666675,0.06914633363663825
B0_D2,tau800,165,1,1,0,0,0,not_converged,-5.230644702911377,-5.1957255899999994,-0.0349191129113775
B0_D2,tau800,166,1,1,0,0,0,not_converged,-6.083695411682129,-6.213327328630953,0.12963191694882426
B0_D2,tau800,167,1,1,0,1,0,not_converged,-7.79792594909668,-7.868006862222222,0.07008091312554221
B0_D2,tau800,168,1,1,0,0,0,not_converged,-5.188988208770752,-5.516363594285715,0.32737538551496304
B0_D2,tau800,169,1,1,0,0,1,verified,-4.297654628753662,-4.4360599,0.13840527124633795
B0_D2,tau800,170,1,1,0,0,0,not_converged,-7.05895471572876,-7.196764992847221,0.1378102771184615
B0_D2,tau800,171,1,1,0,1,0,not_converged,-4.97601318359375,-4.9873992312499995,0.01138604765624951
B0_D2,tau800,172,0,0,0,0,0,generation_failure,,,
B0_D2,tau800,173,1,1,0,1,0,not_converged,-4.023965358734131,-4.0433448525,0.019379493765868894
B0_D2,tau800,174,1,1,0,1,0,not_converged,-6.161279201507568,-6.184572847416666,0.02329364590909755
B0_D2,tau800,175,0,0,0,0,0,generation_failure,,,
B0_D2,tau800,176,1,1,0,1,0,not_converged,-6.881453037261963,-6.979628066000011,0.09817502873804784
B0_D2,tau800,177,1,1,0,1,0,not_converged,-8.398892402648926,-8.4103017015,0.011409298851074112
B0_D2,tau800,178,1,1,0,0,0,not_converged,-7.49757194519043,-7.506928,0.00935605480957058
B0_D2,tau800,179,1,1,1,1,1,verified,-3.76871395111084,-3.632799633666666,-0.1359143174441737
B0_D2,tau800,180,0,0,0,0,0,generation_failure,,,
B0_D2,tau800,181,1,1,0,0,0,not_converged,-8.820038795471191,-9.403702867499998,0.5836640720288067
B0_D2,tau800,182,1,1,0,1,1,verified,-3.477771759033203,-3.509270435,0.031498675966796785
B0_D2,tau800,183,1,1,0,0,0,not_converged,-7.892951965332031,-8.030099325,0.13714735966796887
B0_D2,tau800,184,0,0,0,0,0,generation_failure,,,
B0_D2,tau800,185,1,1,0,0,0,not_converged,-7.96037483215332,-8.105286150974027,0.14491131882070718
B0_D2,tau800,186,1,1,0,1,1,verified,-5.279054641723633,-5.309584936750004,0.030530295026371057
B0_D2,tau800,187,1,1,0,1,0,not_converged,-2.864771842956543,-2.935958591666667,0.07118674871012409
B0_D2,tau800,188,0,1,0,0,0,not_converged,-4.325555324554443,-4.530805311500001,0.20524998694555752
B0_D2,tau800,189,1,1,0,1,1,verified,-4.232583522796631,-4.2974479065625,0.0648643837658689
B0_D2,tau800,190,1,1,0,1,0,not_converged,-2.45410418510437,-2.478843291636363,0.02473910653199285
B0_D2,tau800,191,1,1,0,0,1,verified,-4.869662761688232,-5.861079962000004,0.9914172003117718
B0_D2,tau800,192,1,1,0,0,1,verified,-6.002844333648682,-6.129474928124999,0.12663059447631753
B0_D2,tau800,193,1,1,0,0,0,not_converged,-4.036410808563232,,
B0_D2,tau800,194,1,1,0,0,0,not_converged,-4.239321231842041,-4.4339253475000024,0.19460411565796143
B0_D2,tau800,195,0,0,0,0,0,generation_failure,,,
B0_D2,tau800,196,1,1,0,1,1,verified,-5.1776814460754395,-5.183282092550001,0.005600646474561266
B0_D2,tau800,197,1,1,0,0,1,verified,-7.392480850219727,-7.544452388071431,0.15197153785170414
B0_D2,tau800,198,1,1,0,0,0,not_converged,-6.13946533203125,-6.5425852557291675,0.4031199236979175
B0_D2,tau800,199,1,1,0,1,0,not_converged,-6.162464618682861,-6.185462128,0.022997509317138842
B0_D2,tau800,200,1,1,1,1,0,not_converged,-6.692085266113281,-6.69122325,-0.0008620161132810722
B0_D2,tau800,201,1,1,0,1,1,verified,-8.977469444274902,-9.02059057129252,0.043121127017617056
B0_D2,tau800,202,1,1,0,0,0,not_converged,-5.202260494232178,-5.17988181,-0.02237868423217737
B0_D2,tau800,203,1,1,0,0,1,verified,-5.558042049407959,,
B0_D2,tau800,204,1,1,0,0,0,not_converged,-7.681574821472168,-7.992896970749994,0.3113221492778262
B0_D2,tau800,205,1,1,0,0,1,verified,-5.840333938598633,-6.140276655,0.29994271640136727
B0_D2,tau800,206,1,1,0,0,1,verified,-4.628200531005859,-4.74468591142857,0.11648538042271106
B0_D2,tau800,207,1,1,0,1,0,not_converged,-5.520314693450928,-5.606899892685186,0.08658519923425789
B0_D2,tau800,208,0,1,0,0,1,verified,-4.640902042388916,-4.68741232,0.04651027761108395
B0_D2,tau800,209,1,1,0,0,0,not_converged,-5.059924125671387,-5.1834762150000095,0.12355208932862283
B0_D2,tau800,210,1,1,0,0,1,verified,-2.8880648612976074,,
B0_D2,tau800,211,1,1,0,1,0,not_converged,-5.73809289932251,-5.776918745625004,0.03882584630249397
B0_D2,tau800,212,0,0,0,0,0,generation_failure,,,
B0_D2,tau800,213,1,1,0,0,0,not_converged,-7.219527244567871,-7.664742834166666,0.4452155895987948
B0_D2,tau800,214,1,1,0,0,1,verified,-3.2314438819885254,-3.3357029050000016,0.10425902301147616
B0_D2,tau800,215,1,1,0,0,0,not_converged,-6.579154968261719,-6.628928884285714,0.04977391602399539
B0_D2,tau800,216,1,1,0,1,0,not_converged,-4.1134796142578125,-4.1200051914285725,0.006525577170759966
B0_D2,tau800,217,1,1,0,0,0,not_converged,-4.36198091506958,-4.370858004130435,0.008877089060854715
B0_D2,tau800,218,1,1,0,0,0,not_converged,-6.851380348205566,-7.0036066112499995,0.1522262630444331
B0_D2,tau800,219,1,1,0,0,1,verified,-5.254178047180176,-5.8145049271875,0.5603268800073238
B0_D2,tau800,220,1,1,0,1,1,verified,-8.819709777832031,-8.85985034,0.04014056216796824
B0_D2,tau800,221,1,1,0,1,1,verified,-3.503321886062622,-3.520395878666667,0.017073992604045074
B0_D2,tau800,222,1,1,0,0,0,not_converged,-7.911357879638672,-8.158475707500001,0.24711782786132908
B0_D2,tau800,223,1,1,0,0,1,verified,-2.7284095287323,-2.7799054446875,0.0514959159552002
B0_D2,tau800,224,1,1,0,1,0,not_converged,-6.14509916305542,-6.17849534983333,0.03339618677791023
B0_D2,tau800,225,1,1,0,0,0,not_converged,-6.049147605895996,-6.361017529109196,0.31186992321319984
B0_D2,tau800,226,1,1,0,0,0,not_converged,-5.370552062988281,-5.569344862882653,0.19879279989437215
B0_D2,tau800,227,1,1,0,1,0,not_converged,-1.7392784357070923,-1.764497722236842,0.025219286529749807
B0_D2,tau800,228,1,1,0,0,0,not_converged,-2.445787191390991,,
B0_D2,tau800,229,1,1,0,0,1,verified,-4.861417770385742,-4.828162192999991,-0.033255577385751245
B0_D2,tau800,230,1,1,0,1,0,not_converged,-6.702803611755371,-6.745648262999994,0.04284465124462322
B0_D2,tau800,231,1,1,0,1,0,not_converged,-3.0304863452911377,-3.037658465,0.0071721197088621125
B0_D2,tau800,232,1,1,0,1,0,not_converged,-7.154242515563965,-7.2413824275000005,0.08713991193603565
B0_D2,tau800,233,1,1,0,0,0,not_converged,-8.589561462402344,-8.78412913614582,0.19456767374347628
B0_D2,tau800,234,0,0,0,0,0,generation_failure,,,
B0_D2,tau800,235,1,1,0,0,0,not_converged,-6.99653959274292,-7.127507601153846,0.13096800841092637
B0_D2,tau800,236,0,1,0,0,0,not_converged,-9.002950668334961,-9.161690116,0.1587394476650399
B0_D2,tau800,237,1,1,0,0,0,not_converged,-7.697896480560303,-7.649855285333333,-0.048041195226970146
B0_D2,tau800,238,1,1,0,0,1,verified,-3.746382236480713,-3.9039555466666664,0.15757331018595355
B0_D2,tau800,239,1,1,1,1,0,not_converged,-8.257102966308594,-8.195476525393518,-0.06162644091507552
B0_D2,tau800,240,0,1,0,0,1,verified,-2.883517026901245,-3.1748408445,0.2913238175987547
